estrella|texto|lugar
50|Esta reduccion, la ultima de los 30 pueblos jesuitico-guaranies realizada en la Region de las Misiones, se encuentra a escasos kilometros de la de la Santisima Trinidad, en el departamento de Itapua, Encarnacion, Paraguay. Vale la pena visitarla para reconcer rasgos caracteristicos de la construccion tipica de arcos lobulados de los arabes. El predio posee una superficie de 16 hectareas y posee yerbal y un amplio espacio en el que solo se llegaron a hacer los cimientos de las casas de los originarios y otras construcciones secundarias como los talleres. Impecable la visita guiada de Vanesa, muy recomendable detenerse en el museo.|ruinas_jesus
50|Lugar maravilloso, sumamente mistico. En mejor estado de conservacion que las otras. Ha sido mejorando el acceso vehicular y ya es de todo tiempo. Existe mejor infraestructura actualmente.|ruinas_jesus
40|La verdad q son las mejores ruinas!!! por la conservacion, la limpieza y por sus paisajes...faltaria un lugar donde poder sentarse a tomar algo y poder contemplarlas...|ruinas_jesus
50|Excelente paseo!Muy bien conservadas las ruinas y los guias son excelentes!!!!!Desde el centro o la costanera de Encarnacion, se puede contratar camionetas, o tambien hay colectivos que salen desde la terminal y dejan sobre la ruta.Con una entrada de 25000 Gs (menos de 5 dolares) tenes acceso a tres ruinas (Santisima Trinidad, Jesus de Tavarangue y Santos Cosme), por cuestion de tiempo pudimos visitar solo las dos primeras, y valen la pena!|ruinas_jesus
50|Visitamos muy de seguido,tenemos vehiculos para traslados desde Encarnacion a las reducciones de Jesus de Tavarangue , Santisima Trinidad y San Cosme. +595985186518 Sr. Hernan|ruinas_jesus
40|Lugar de referencia historica, de excelente mantenimiento, paisajes y meditacion. Es fundamental la compañia de un guia o relator de historia.|ruinas_jesus
50|Es sencillamente impresionante observar la construccion de los Jesuitas maestros en todo. Estas reducciones poseen guias turisticos.|ruinas_jesus
50|Esta mas lejos del camino principal, por lo cual fui en tur, la entrada te permite entrar a las otras ruinas jesuiticas de Trinidad, nos acompaño una guia muy amable que nos explico que esta habia sido la ultima construida y no fue terminada, ya que los jesuitas fueron expulsados. Es bueno que te acompañe un guia para comprender la logica de construccion los diseños y obviamente las estructuras de relacion de los jesuitas y la poblacion guarani.Es totalmente recomendable ir es barato y parte de la cruda historia de nuestros pueblos originarios de la Latinoamerica.|ruinas_jesus
50|De todas las ruinas que he visitado tanto en Argentina y Paraguay estas son las que mejor conservadas estan. Son magnificas y te puedes hacer mejor idea de como eran antiguamente. Muy recomendables.|ruinas_jesus
50|Hermoso lugar. Fue una visita academica durante la tarde. Muy bueno desde el punto de vista historico y arquitectonico, ademas el lugar tiene una energia increible.|ruinas_jesus
10|Fuimos por segunda vez a estas ruinas jesuiticas con la familia. Ya a la entrada, nos hicieron hacer una cola larga al sol, y eso que habia funcionarios de sobra para agilizar el ingreso. Posteriormente, ya haciendo la visita, nos encontramos con la sorpresa que en el mirador habia un nido de avispas que atacaron a mi bebe de 2 años. Al volver corriendo al porton de ingreso, pedi el botiquin de primeros auxilios (soy medico) y lo que me dieron daba pena. Es una verdadera vergünza que con la cantidad de funcionarios que tienen y loque cobran, den un servicio tan pesimo.|ruinas_jesus
40|Fuimos con la familia y la persona guia fue muy amable, recorrimos los lugares, falta todavia mejorar pero vale la pena visitar el lugar.|ruinas_jesus
40|Un lugar paradisiaco, verdes praderas , vista al horizonte , se puede ir en Familia y pasar todo el dia... sombras , baños, guia turistico|ruinas_jesus
50|Visitar esta ruina Jesuitica es inolvidable, el trabajo mancumunado entre Jesuitas e Indios Guaranies se ve plasmada en estos lugares... aunque un poco alejado de Encarnacion, es una cita obligada con la historia. VIsitela|ruinas_jesus
50|Desgraciadamente ibamos con prisa pero la proxima vez tomaremos un guia que nos explique bien y le dedicaremos el tiempo que se merece.|ruinas_jesus
40|Retroceder en el tiempo, imaginar lo que fue este lugar, el trabajo intenso que supuso construir esta reduccion. La pena que causa el saber que no pudo ser terminada porque fueron expulsados los Jesuitas por razones politicas, como siempre. O sea que este detalle no cambio: hasta nuestros dias se imponen los intereses creados.Me impresiono la delegacion canadiense que llego al mismo tiempo que nosotros. Y me dolio ver en lontananza los campos sembrados de soja, sinonimo de bosques destruidos y todo lo que estos cultivos significan. Triste!!|ruinas_jesus
50|imponente la arquitectura que se puede observar en el lugar y mas aun pensando lo que representaba para la epoca de la construccion y que fue realizado por indigenas,las Ruinas Jesuiticas forman parte de la cultura paraguaya y la religiosa, teniendo en cuenta los templos y las reducciones construidas. Podran adquirir en el lugar recuerdo de miniaturas de parte de las reducciones tallados en piedra, que son una belleza y a precios muy accesibles.|ruinas_jesus
40|Estas ruinas, recibimos la visita guiada y fue un gran acierto, para poder conocer sobre la magnificencia de las misiones Jesuitas. Los edificios te dan una idea de lo grande y lo bien que hicieron funcionar las misiones. Vale mucho la pena venir si te gusta la historia. Ojo checar los horarios, como muchas atracciones de paraguay, no hay mucha informacion. pero acudir al ministerio de turismo.|ruinas_jesus
40|Una buena visita a una mision jesuitica relativamente bien conservada. Las explicaciones del guia un poco farragosas y desenfocadas, y, sobretodo, muy largas, acabaron por hacerse pesadas. Lastima, porque el sitio es magnifico pero deben cuidar la linea de explicaciones para centrarlas en la visita y hacerla mejor. El pasaplatos de La Cocina, la barandilla mellada por el afilado de los cuchillos... esas curiosidades valen la pena ser destacadas.|ruinas_jesus
50|dimensionar lo que en aquel entonces el diseñador creo es algo que nos llena de asombro y gozo es ver para creer|ruinas_jesus
50|Realmente el lugar me parecio majestuoso pero como tiene poca difusion casi me lo pierdo...derivado de eso tienes la surte de estar en un patrimonio de la humanidad absorbente solo, por lo que puedes hacer fotos tranquilo y disfrutar a totalmente.Para llegar alli hay que salir de las ruinas de Trinidad, caminar a la derecha unos 100 m hasta una gasolinera y alli tomar un taxi (generalmente te cobran el recorrido completo ida-vuelta 25.000 p/p)|ruinas_jesus
50|Un lugar majestuoso.. recomendado! Algo con mucha historia! Pena que al parecer falta mas promocion para que mas gente lo conozca..|ruinas_jesus
40|Recorrer con los pies y los ojos, la historia que leimos en los libros de texto del colegio, no tiene igual.A cada paso y cada explicacion de los encargados del lugar, las sensaciones encontradas se entremezclan en la cabeza y el corazon.Admiracion por esos hombres que lograron imponerse a las fuerzas de la naturaleza virgen y pena por los habitantes originarios, quienes se vieron avasallados culturalmente, ante el total dominio de los padres jesuitas.|ruinas_jesus
40|Excelente experiencia, conociendo la historia de nuestros antepasados, no solo de estas ruinas sino de las otras reducciones cercanas.|ruinas_jesus
50|"las misiones nunca me dejan de sorprender cada una tiene su encanto y esta en particular que ""no llego a ser..."" si vas a las misiones jesuitas no puedes dejar de ir a esta. es ordenada , estructurada y esta muy bien conservada. los guias son excelentes y hay una sala de exhibicion donde apreciar tesoros."|ruinas_jesus
50|Al igual que La trinidad, estas ruinas dejan una idea de lo que fueron esos pueblos y toda la historia detras de ellos.|ruinas_jesus
50|Mucha historia y belleza en el lugar! Vale la pena conocer, patrimonio de la humanidad. Recomendado!|ruinas_jesus
50|La atmosfera nos lleva de nuevo al pasado y a nuestras raices. Imposible no sentir en el aire toda la cultura guarani y española resumidas en las reducciones.|ruinas_jesus
50|Visitamos al atardecer estas ruinas, de una ciudad que no llego a ser habitada. Un bello proyecto, frustrado. Curiosamente, el arquitecto es el mismo autor de una iglesia, cerca de mi ciudad, a miles de km de distancia, en Alagon (España).Todo es paz. A estas horas paseamos nosotros solos y el guia. Nos dio unas explicaciones precisas y muy interesantes.Tiene un museo explicativo excelente.A unos 9 km de Trinidad, llegamos aqui en taxi desde Encarnacion. Nos espero y luego fuimos a las ruinas de Trinidad.Increible. Impresionante.|ruinas_jesus
50|Sensacional, es vivir la historia de America del Sur. Si bien hay cosas que como bien dice su nombre, esta en ruinas, otras estan muy bien mantenidas y son espectaculares|ruinas_jesus
50|Impresiona lo grande que era todo. Las dimensiones de estas Misiones no son las de una pequeña comunidad sino que parecen previstas para acoger miles de personas. Voluntad de impresionar, seguro, anhelos de poder, probablemente. Una visita casi solitaria. !Que agradable!|ruinas_jesus
50|Es un lugar con mucha historia, la cual es transmitida resumidamente por los guias del lugar. Imperdible|ruinas_jesus
50|Desde la ciudad de Encarnacion se encuentra a unos 30 o 40 minutos en automovil, por la ruta 6. Hay un peaje economico. La entrada esta indicada a mano izquierda y de esa ruta son unos 10 km.Nosotros fuimos un sabado a la tarde. La entrada cuesta 25.000 Gs. por persona adulta y el mismo ticket sirve para visitar las ruinas de Santisima Trinidad de Parana. Ademas, contratamos una guia que nos explico cada una de las construcciones y la historia de los guaranies y jesuitas que construyeron (y no terminaron) tan majestuoso templo. La guia no tiene un costo establecido, es a voluntad de los visitantes. Recomiendo hacer el paseo con un guia.Es fantastico!|ruinas_jesus
50|Las ruinas de Jesus de tavarangue corresponde a los restos de la iglesia de la mision y algunos edificios aledaños (colegio, casa de guaranies). Esta muy bien cuidado y existe un museo en la entrada al sitio que permite tener una idea general de la historia de la mision.La entrada cuesta G.25.000, y sirve para las tres misiones de la zona de Encarnacion: Trinidad, Jesus y San Cosme. Existe transporte hacia la mision de Trinidad, que se encuentra a 12 km. Por lo que estas dos misiones se pueden visitar en un dia. La mision de San Cosme queda mas alejada (50 km).|ruinas_jesus
50|Forma parte de la ruta jesuitica nuestra guia Patricia fue fantastica nos explico la historia del lugar y detalles muy interesantes de las ruinas y de la vida de los guaranies y los jesuitasHabiamos comprado la entrada en trinidad pero alli no nos explicaron que eran validas para 3 dias consecutivos y para hacer la visita nocturna, cosa que si hizo el responsable de la taquilla de Jesus.|ruinas_jesus
50|Esta inconclusa mision tiene una vista conmovedora y relata lo que podria haber sido justo previo a la expulsion de los jesuitas.Los guias estan muy bien informados.|ruinas_jesus
50|Este lugar me impacto por la impresionante infraestructura arquitectonica que aun conserva intacta a pesar del tiempo transcurrido. Es recomendable hacer el recorrido con los relatos del guia que ayuda a entender mucho de lo que se observa(esto tiene un pequeño costo).Volveria a dicho lugar porque se siente una paz increible en dicho sitio, es como que uno se recarga de energias positivas. Es inigualable.|ruinas_jesus
50|hermoso lugar! el atardecer es precioso se puede conseguir excelentes fotografias en contra luz, espacio bien cuidado, visitar un lugar asi transmite toda la historia y energia. Pueden ir niños y personas mayores ya que no presenta mayor dificultad, de preferencia viajar en camionetas ya que se encuentra apartado de la ruta principal y el camino es de tierra. Buen viaje!|ruinas_jesus
